transaction_id,date,pharmacy_id,pharmacy_name,area,drug_name,category,quantity,unit_price_inr,total_inr,otc_or_rx
TXN000216,2025-07-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Multivitamin Tablets,Supplement,3,92.0,276.0,OTC
TXN000217,2025-07-07,PH010,Vile Parle Generic Aid,Vile Parle,Aspirin 75mg,Analgesic,3,10.37,31.11,OTC
TXN000218,2025-07-07,PH011,Kurla MedPlus,Kurla,Calamine Lotion,Personal Care,4,68.61,274.44,OTC
TXN000219,2025-07-07,PH004,Powai MedPlus,Powai,Albuterol Inhaler,Respiratory,1,235.98,235.98,Rx
TXN000220,2025-07-07,PH002,Bandra Apollo Pharmacy,Bandra,Salbutamol Syrup,Respiratory,4,55.02,220.08,OTC
TXN000221,2025-07-07,PH002,Bandra Apollo Pharmacy,Bandra,Amlodipine 5mg,Cardiovascular,2,25.11,50.22,Rx
TXN000222,2025-07-07,PH005,Chembur MedPlus,Chembur,ORS Sachets,Electrolyte,4,8.6,34.4,OTC
TXN000223,2025-07-07,PH006,Borivali Apollo Pharmacy,Borivali,Vitamin D3 60K,Supplement,5,32.37,161.85,OTC
TXN000224,2025-07-07,PH006,Borivali Apollo Pharmacy,Borivali,Metformin 500mg,Antidiabetic,1,20.31,20.31,Rx
TXN000225,2025-07-07,PH004,Powai MedPlus,Powai,Losartan 50mg,Cardiovascular,4,31.45,125.8,Rx
TXN000226,2025-07-07,PH011,Kurla MedPlus,Kurla,Vitamin D3 60K,Supplement,2,34.07,68.14,OTC
TXN000227,2025-07-07,PH003,Dadar MedPlus,Dadar,Aspirin 75mg,Analgesic,1,10.8,10.8,OTC
TXN000228,2025-07-07,PH007,Thane City Chemist,Thane,Ranitidine 150mg,Gastrointestinal,3,15.18,45.54,OTC
TXN000229,2025-07-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Calamine Lotion,Personal Care,1,66.48,66.48,OTC
TXN000230,2025-07-07,PH004,Powai MedPlus,Powai,Amlodipine 5mg,Cardiovascular,1,24.76,24.76,Rx
TXN000231,2025-07-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Cetirizine 10mg,Antihistamine,2,15.68,31.36,OTC
TXN000232,2025-07-07,PH008,Goregaon Apollo Pharmacy,Goregaon,ORS Sachets,Electrolyte,1,7.77,7.77,OTC
TXN000233,2025-07-07,PH009,Malad City Chemist,Malad,Azithromycin 500mg,Antibiotic,3,86.13,258.39,Rx
TXN000234,2025-07-07,PH006,Borivali Apollo Pharmacy,Borivali,Pantoprazole 40mg,Gastrointestinal,2,24.69,49.38,Rx
TXN000235,2025-07-07,PH007,Thane City Chemist,Thane,Levothyroxine 50mcg,Hormonal,5,29.5,147.5,Rx
TXN000236,2025-07-07,PH005,Chembur MedPlus,Chembur,Ciprofloxacin 500mg,Antibiotic,5,36.2,181.0,Rx
TXN000237,2025-07-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Diclofenac 50mg,Analgesic,2,22.65,45.3,Rx
TXN000238,2025-07-07,PH010,Vile Parle Generic Aid,Vile Parle,Metformin 500mg,Antidiabetic,2,20.73,41.46,Rx
TXN000239,2025-07-08,PH012,Worli Generic Aid,Worli,Montelukast 10mg,Antihistamine,1,153.69,153.69,Rx
TXN000240,2025-07-08,PH011,Kurla MedPlus,Kurla,Glimepiride 2mg,Antidiabetic,4,34.33,137.32,Rx
TXN000241,2025-07-08,PH010,Vile Parle Generic Aid,Vile Parle,Multivitamin Tablets,Supplement,2,92.25,184.5,OTC
TXN000242,2025-07-08,PH012,Worli Generic Aid,Worli,Ibuprofen 400mg,Analgesic,3,19.53,58.59,OTC
TXN000243,2025-07-08,PH012,Worli Generic Aid,Worli,Atorvastatin 10mg,Cardiovascular,3,41.58,124.74,Rx
TXN000244,2025-07-08,PH005,Chembur MedPlus,Chembur,Salbutamol Syrup,Respiratory,4,57.47,229.88,OTC
TXN000245,2025-07-08,PH010,Vile Parle Generic Aid,Vile Parle,Vitamin D3 60K,Supplement,5,31.24,156.2,OTC
TXN000246,2025-07-08,PH011,Kurla MedPlus,Kurla,Ciprofloxacin 500mg,Antibiotic,5,40.88,204.4,Rx
TXN000247,2025-07-08,PH011,Kurla MedPlus,Kurla,Salbutamol Syrup,Respiratory,5,55.41,277.05,OTC
TXN000248,2025-07-08,PH011,Kurla MedPlus,Kurla,Sertraline 50mg,Neurological,2,60.8,121.6,Rx
TXN000249,2025-07-08,PH011,Kurla MedPlus,Kurla,Diclofenac 50mg,Analgesic,2,21.45,42.9,Rx
TXN000250,2025-07-08,PH011,Kurla MedPlus,Kurla,Ibuprofen 400mg,Analgesic,3,17.6,52.8,OTC
TXN000251,2025-07-08,PH008,Goregaon Apollo Pharmacy,Goregaon,Ibuprofen 400mg,Analgesic,5,18.73,93.65,OTC
TXN000252,2025-07-08,PH012,Worli Generic Aid,Worli,Amoxicillin 500mg,Antibiotic,2,43.21,86.42,Rx
TXN000253,2025-07-08,PH005,Chembur MedPlus,Chembur,Loratadine 10mg,Antihistamine,3,27.81,83.43,OTC
TXN000254,2025-07-08,PH003,Dadar MedPlus,Dadar,Ciprofloxacin 500mg,Antibiotic,4,40.2,160.8,Rx
TXN000255,2025-07-08,PH009,Malad City Chemist,Malad,ORS Sachets,Electrolyte,3,8.74,26.22,OTC
TXN000256,2025-07-08,PH009,Malad City Chemist,Malad,Losartan 50mg,Cardiovascular,5,32.72,163.6,Rx
TXN000257,2025-07-08,PH003,Dadar MedPlus,Dadar,Cetirizine 10mg,Antihistamine,2,14.32,28.64,OTC
TXN000258,2025-07-08,PH008,Goregaon Apollo Pharmacy,Goregaon,Vitamin D3 60K,Supplement,4,31.18,124.72,OTC
TXN000259,2025-07-08,PH006,Borivali Apollo Pharmacy,Borivali,Vitamin D3 60K,Supplement,4,30.65,122.6,OTC
TXN000260,2025-07-08,PH002,Bandra Apollo Pharmacy,Bandra,Amoxicillin 500mg,Antibiotic,3,46.78,140.34,Rx
TXN000261,2025-07-08,PH004,Powai MedPlus,Powai,Multivitamin Tablets,Supplement,2,99.13,198.26,OTC
TXN000262,2025-07-08,PH011,Kurla MedPlus,Kurla,Glimepiride 2mg,Antidiabetic,2,33.81,67.62,Rx
TXN000263,2025-07-08,PH009,Malad City Chemist,Malad,Metformin 500mg,Antidiabetic,1,20.05,20.05,Rx
TXN000264,2025-07-08,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,1,12.29,12.29,OTC
TXN000265,2025-07-08,PH002,Bandra Apollo Pharmacy,Bandra,Amlodipine 5mg,Cardiovascular,3,25.99,77.97,Rx
TXN000266,2025-07-08,PH012,Worli Generic Aid,Worli,Sertraline 50mg,Neurological,1,59.22,59.22,Rx
TXN000267,2025-07-08,PH007,Thane City Chemist,Thane,Vitamin C 500mg,Supplement,3,24.04,72.12,OTC
TXN000268,2025-07-08,PH006,Borivali Apollo Pharmacy,Borivali,Diclofenac 50mg,Analgesic,4,23.19,92.76,Rx
TXN000269,2025-07-08,PH008,Goregaon Apollo Pharmacy,Goregaon,Paracetamol 500mg,Analgesic,2,11.59,23.18,OTC
TXN000270,2025-07-09,PH009,Malad City Chemist,Malad,Loratadine 10mg,Antihistamine,1,27.17,27.17,OTC
TXN000271,2025-07-09,PH004,Powai MedPlus,Powai,Gabapentin 300mg,Neurological,2,138.02,276.04,Rx
TXN000272,2025-07-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Calamine Lotion,Personal Care,1,63.56,63.56,OTC
TXN000273,2025-07-09,PH011,Kurla MedPlus,Kurla,Insulin Glargine,Antidiabetic,3,476.93,1430.79,Rx
TXN000274,2025-07-09,PH001,Andheri MedPlus,Andheri,Ibuprofen 400mg,Analgesic,5,19.15,95.75,OTC
TXN000275,2025-07-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Diclofenac 50mg,Analgesic,5,23.18,115.9,Rx
TXN000276,2025-07-09,PH009,Malad City Chemist,Malad,Amoxicillin 500mg,Antibiotic,1,48.85,48.85,Rx
TXN000277,2025-07-09,PH006,Borivali Apollo Pharmacy,Borivali,Sertraline 50mg,Neurological,4,58.99,235.96,Rx
TXN000278,2025-07-09,PH012,Worli Generic Aid,Worli,Omeprazole 20mg,Gastrointestinal,2,17.24,34.48,OTC
TXN000279,2025-07-09,PH012,Worli Generic Aid,Worli,Albuterol Inhaler,Respiratory,2,210.3,420.6,Rx
TXN000280,2025-07-09,PH007,Thane City Chemist,Thane,Gabapentin 300mg,Neurological,2,136.01,272.02,Rx
TXN000281,2025-07-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Ranitidine 150mg,Gastrointestinal,1,13.68,13.68,OTC
TXN000282,2025-07-09,PH005,Chembur MedPlus,Chembur,Ibuprofen 400mg,Analgesic,5,18.38,91.9,OTC
TXN000283,2025-07-09,PH004,Powai MedPlus,Powai,Amlodipine 5mg,Cardiovascular,5,26.49,132.45,Rx
TXN000284,2025-07-09,PH004,Powai MedPlus,Powai,Multivitamin Tablets,Supplement,3,103.42,310.26,OTC
TXN000285,2025-07-09,PH011,Kurla MedPlus,Kurla,Metformin 500mg,Antidiabetic,2,20.27,40.54,Rx
TXN000286,2025-07-09,PH011,Kurla MedPlus,Kurla,Metformin 500mg,Antidiabetic,5,20.42,102.1,Rx
TXN000287,2025-07-09,PH005,Chembur MedPlus,Chembur,Ciprofloxacin 500mg,Antibiotic,4,40.91,163.64,Rx
TXN000288,2025-07-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Aspirin 75mg,Analgesic,2,10.28,20.56,OTC
TXN000289,2025-07-09,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,1,137.23,137.23,Rx
TXN000290,2025-07-09,PH001,Andheri MedPlus,Andheri,Ibuprofen 400mg,Analgesic,3,18.61,55.83,OTC
TXN000291,2025-07-09,PH004,Powai MedPlus,Powai,Amoxicillin 500mg,Antibiotic,5,43.27,216.35,Rx
TXN000292,2025-07-09,PH004,Powai MedPlus,Powai,Aspirin 75mg,Analgesic,5,10.3,51.5,OTC
TXN000293,2025-07-09,PH009,Malad City Chemist,Malad,Ciprofloxacin 500mg,Antibiotic,2,40.23,80.46,Rx
TXN000294,2025-07-09,PH004,Powai MedPlus,Powai,Loratadine 10mg,Antihistamine,4,29.0,116.0,OTC
TXN000295,2025-07-09,PH010,Vile Parle Generic Aid,Vile Parle,Paracetamol 500mg,Analgesic,1,12.37,12.37,OTC
TXN000296,2025-07-09,PH003,Dadar MedPlus,Dadar,Amoxicillin 500mg,Antibiotic,1,47.73,47.73,Rx
TXN000297,2025-07-09,PH003,Dadar MedPlus,Dadar,Diclofenac 50mg,Analgesic,1,23.82,23.82,Rx
TXN000298,2025-07-09,PH001,Andheri MedPlus,Andheri,Amoxicillin 500mg,Antibiotic,2,48.67,97.34,Rx
TXN000299,2025-07-09,PH004,Powai MedPlus,Powai,Pantoprazole 40mg,Gastrointestinal,2,22.89,45.78,Rx
TXN000300,2025-07-09,PH003,Dadar MedPlus,Dadar,Cetirizine 10mg,Antihistamine,2,16.48,32.96,OTC
TXN000301,2025-07-09,PH012,Worli Generic Aid,Worli,Insulin Glargine,Antidiabetic,3,486.54,1459.62,Rx
TXN000302,2025-07-10,PH012,Worli Generic Aid,Worli,Aspirin 75mg,Analgesic,3,9.61,28.83,OTC
TXN000303,2025-07-10,PH006,Borivali Apollo Pharmacy,Borivali,Losartan 50mg,Cardiovascular,4,30.65,122.6,Rx
TXN000304,2025-07-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Losartan 50mg,Cardiovascular,1,32.33,32.33,Rx
TXN000305,2025-07-10,PH010,Vile Parle Generic Aid,Vile Parle,Ibuprofen 400mg,Analgesic,5,18.4,92.0,OTC
TXN000306,2025-07-10,PH011,Kurla MedPlus,Kurla,Losartan 50mg,Cardiovascular,4,35.12,140.48,Rx
TXN000307,2025-07-10,PH011,Kurla MedPlus,Kurla,Paracetamol 500mg,Analgesic,2,11.57,23.14,OTC
TXN000308,2025-07-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Multivitamin Tablets,Supplement,4,100.76,403.04,OTC
TXN000309,2025-07-10,PH011,Kurla MedPlus,Kurla,Diclofenac 50mg,Analgesic,1,21.26,21.26,Rx
TXN000310,2025-07-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Aspirin 75mg,Analgesic,2,9.94,19.88,OTC
TXN000311,2025-07-10,PH006,Borivali Apollo Pharmacy,Borivali,Ranitidine 150mg,Gastrointestinal,5,13.39,66.95,OTC
TXN000312,2025-07-10,PH003,Dadar MedPlus,Dadar,Cetirizine 10mg,Antihistamine,1,16.3,16.3,OTC
TXN000313,2025-07-10,PH010,Vile Parle Generic Aid,Vile Parle,Omeprazole 20mg,Gastrointestinal,1,17.4,17.4,OTC
TXN000314,2025-07-10,PH007,Thane City Chemist,Thane,Ranitidine 150mg,Gastrointestinal,1,14.73,14.73,OTC
TXN000315,2025-07-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Losartan 50mg,Cardiovascular,4,34.99,139.96,Rx
TXN000316,2025-07-10,PH002,Bandra Apollo Pharmacy,Bandra,Vitamin D3 60K,Supplement,5,34.17,170.85,OTC
TXN000317,2025-07-10,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,3,136.02,408.06,Rx
TXN000318,2025-07-10,PH009,Malad City Chemist,Malad,Albuterol Inhaler,Respiratory,3,238.82,716.46,Rx
TXN000319,2025-07-10,PH007,Thane City Chemist,Thane,Amlodipine 5mg,Cardiovascular,2,24.38,48.76,Rx
TXN000320,2025-07-10,PH007,Thane City Chemist,Thane,Loratadine 10mg,Antihistamine,4,26.87,107.48,OTC
TXN000321,2025-07-10,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,4,484.05,1936.2,Rx
TXN000322,2025-07-10,PH006,Borivali Apollo Pharmacy,Borivali,Insulin Glargine,Antidiabetic,5,483.57,2417.85,Rx
TXN000323,2025-07-10,PH005,Chembur MedPlus,Chembur,Metformin 500mg,Antidiabetic,2,19.14,38.28,Rx
TXN000324,2025-07-10,PH011,Kurla MedPlus,Kurla,Calamine Lotion,Personal Care,1,63.9,63.9,OTC
TXN000325,2025-07-10,PH002,Bandra Apollo Pharmacy,Bandra,Vitamin C 500mg,Supplement,1,27.34,27.34,OTC
TXN000326,2025-07-10,PH007,Thane City Chemist,Thane,Diclofenac 50mg,Analgesic,5,21.09,105.45,Rx
TXN000327,2025-07-10,PH006,Borivali Apollo Pharmacy,Borivali,Vitamin D3 60K,Supplement,1,32.89,32.89,OTC
TXN000328,2025-07-10,PH001,Andheri MedPlus,Andheri,Pantoprazole 40mg,Gastrointestinal,4,26.38,105.52,Rx
TXN000329,2025-07-10,PH009,Malad City Chemist,Malad,Loratadine 10mg,Antihistamine,5,27.69,138.45,OTC
TXN000330,2025-07-10,PH007,Thane City Chemist,Thane,Metformin 500mg,Antidiabetic,3,21.27,63.81,Rx
TXN000331,2025-07-10,PH007,Thane City Chemist,Thane,Multivitamin Tablets,Supplement,1,92.44,92.44,OTC
TXN000332,2025-07-10,PH001,Andheri MedPlus,Andheri,Montelukast 10mg,Antihistamine,3,147.55,442.65,Rx
TXN000333,2025-07-10,PH006,Borivali Apollo Pharmacy,Borivali,Diclofenac 50mg,Analgesic,5,22.67,113.35,Rx
TXN000334,2025-07-10,PH004,Powai MedPlus,Powai,Amoxicillin 500mg,Antibiotic,1,48.79,48.79,Rx
TXN000335,2025-07-10,PH004,Powai MedPlus,Powai,Multivitamin Tablets,Supplement,5,91.55,457.75,OTC
TXN000336,2025-07-10,PH009,Malad City Chemist,Malad,Metformin 500mg,Antidiabetic,1,20.17,20.17,Rx
TXN000337,2025-07-11,PH005,Chembur MedPlus,Chembur,Pantoprazole 40mg,Gastrointestinal,3,26.24,78.72,Rx
TXN000338,2025-07-11,PH007,Thane City Chemist,Thane,Multivitamin Tablets,Supplement,4,90.75,363.0,OTC
TXN000339,2025-07-11,PH010,Vile Parle Generic Aid,Vile Parle,Ranitidine 150mg,Gastrointestinal,1,14.46,14.46,OTC
TXN000340,2025-07-11,PH009,Malad City Chemist,Malad,Paracetamol 500mg,Analgesic,3,11.91,35.73,OTC
TXN000341,2025-07-11,PH011,Kurla MedPlus,Kurla,Vitamin C 500mg,Supplement,4,25.15,100.6,OTC
TXN000342,2025-07-11,PH001,Andheri MedPlus,Andheri,Azithromycin 500mg,Antibiotic,3,89.97,269.91,Rx
TXN000343,2025-07-11,PH005,Chembur MedPlus,Chembur,Calamine Lotion,Personal Care,2,66.94,133.88,OTC
TXN000344,2025-07-11,PH001,Andheri MedPlus,Andheri,Azithromycin 500mg,Antibiotic,5,83.56,417.8,Rx
TXN000345,2025-07-11,PH010,Vile Parle Generic Aid,Vile Parle,Sertraline 50mg,Neurological,5,65.05,325.25,Rx
TXN000346,2025-07-11,PH003,Dadar MedPlus,Dadar,Albuterol Inhaler,Respiratory,5,237.09,1185.45,Rx
TXN000347,2025-07-11,PH001,Andheri MedPlus,Andheri,Aspirin 75mg,Analgesic,5,10.22,51.1,OTC
TXN000348,2025-07-11,PH004,Powai MedPlus,Powai,Glimepiride 2mg,Antidiabetic,5,38.01,190.05,Rx
TXN000349,2025-07-11,PH006,Borivali Apollo Pharmacy,Borivali,Azithromycin 500mg,Antibiotic,3,85.18,255.54,Rx
TXN000350,2025-07-11,PH012,Worli Generic Aid,Worli,Loratadine 10mg,Antihistamine,2,28.88,57.76,OTC
TXN000351,2025-07-11,PH010,Vile Parle Generic Aid,Vile Parle,Ranitidine 150mg,Gastrointestinal,5,13.86,69.3,OTC
TXN000352,2025-07-11,PH001,Andheri MedPlus,Andheri,Amoxicillin 500mg,Antibiotic,3,48.61,145.83,Rx
TXN000353,2025-07-11,PH010,Vile Parle Generic Aid,Vile Parle,Ibuprofen 400mg,Analgesic,4,19.4,77.6,OTC
TXN000354,2025-07-11,PH005,Chembur MedPlus,Chembur,Amlodipine 5mg,Cardiovascular,3,24.35,73.05,Rx
TXN000355,2025-07-11,PH008,Goregaon Apollo Pharmacy,Goregaon,Ranitidine 150mg,Gastrointestinal,5,15.06,75.3,OTC
TXN000356,2025-07-11,PH005,Chembur MedPlus,Chembur,Ciprofloxacin 500mg,Antibiotic,1,41.4,41.4,Rx
TXN000357,2025-07-11,PH002,Bandra Apollo Pharmacy,Bandra,Metformin 500mg,Antidiabetic,4,20.86,83.44,Rx
TXN000358,2025-07-11,PH005,Chembur MedPlus,Chembur,Sertraline 50mg,Neurological,4,58.43,233.72,Rx
TXN000359,2025-07-11,PH008,Goregaon Apollo Pharmacy,Goregaon,Losartan 50mg,Cardiovascular,3,35.01,105.03,Rx
TXN000360,2025-07-11,PH001,Andheri MedPlus,Andheri,Doxycycline 100mg,Antibiotic,1,28.63,28.63,Rx
TXN000361,2025-07-11,PH010,Vile Parle Generic Aid,Vile Parle,Ibuprofen 400mg,Analgesic,2,17.45,34.9,OTC
TXN000362,2025-07-11,PH005,Chembur MedPlus,Chembur,Ciprofloxacin 500mg,Antibiotic,3,37.4,112.2,Rx
TXN000363,2025-07-11,PH005,Chembur MedPlus,Chembur,Montelukast 10mg,Antihistamine,2,160.9,321.8,Rx
TXN000364,2025-07-11,PH001,Andheri MedPlus,Andheri,Atorvastatin 10mg,Cardiovascular,5,41.04,205.2,Rx
TXN000365,2025-07-11,PH003,Dadar MedPlus,Dadar,Amoxicillin 500mg,Antibiotic,2,44.69,89.38,Rx
TXN000366,2025-07-11,PH012,Worli Generic Aid,Worli,Doxycycline 100mg,Antibiotic,3,32.92,98.76,Rx
TXN000367,2025-07-11,PH011,Kurla MedPlus,Kurla,Vitamin D3 60K,Supplement,1,30.96,30.96,OTC
TXN000368,2025-07-12,PH007,Thane City Chemist,Thane,Multivitamin Tablets,Supplement,5,101.36,506.8,OTC
TXN000369,2025-07-12,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,3,12.77,38.31,OTC
TXN000370,2025-07-12,PH002,Bandra Apollo Pharmacy,Bandra,Multivitamin Tablets,Supplement,2,96.41,192.82,OTC
TXN000371,2025-07-12,PH007,Thane City Chemist,Thane,Pantoprazole 40mg,Gastrointestinal,2,24.03,48.06,Rx
TXN000372,2025-07-12,PH011,Kurla MedPlus,Kurla,Insulin Glargine,Antidiabetic,4,439.62,1758.48,Rx
TXN000373,2025-07-12,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,5,11.58,57.9,OTC
TXN000374,2025-07-12,PH003,Dadar MedPlus,Dadar,Vitamin D3 60K,Supplement,4,31.23,124.92,OTC
TXN000375,2025-07-12,PH008,Goregaon Apollo Pharmacy,Goregaon,Vitamin C 500mg,Supplement,4,24.0,96.0,OTC
TXN000376,2025-07-12,PH006,Borivali Apollo Pharmacy,Borivali,Aspirin 75mg,Analgesic,3,9.75,29.25,OTC
TXN000377,2025-07-12,PH002,Bandra Apollo Pharmacy,Bandra,Doxycycline 100mg,Antibiotic,4,28.8,115.2,Rx
TXN000378,2025-07-12,PH007,Thane City Chemist,Thane,Losartan 50mg,Cardiovascular,2,32.67,65.34,Rx
TXN000379,2025-07-12,PH005,Chembur MedPlus,Chembur,Albuterol Inhaler,Respiratory,2,211.46,422.92,Rx
TXN000380,2025-07-12,PH006,Borivali Apollo Pharmacy,Borivali,Salbutamol Syrup,Respiratory,2,59.44,118.88,OTC
TXN000381,2025-07-12,PH009,Malad City Chemist,Malad,Gabapentin 300mg,Neurological,5,133.21,666.05,Rx
TXN000382,2025-07-12,PH009,Malad City Chemist,Malad,Ciprofloxacin 500mg,Antibiotic,3,36.84,110.52,Rx
TXN000383,2025-07-12,PH006,Borivali Apollo Pharmacy,Borivali,Metformin 500mg,Antidiabetic,5,20.15,100.75,Rx
TXN000384,2025-07-12,PH011,Kurla MedPlus,Kurla,Vitamin C 500mg,Supplement,5,23.83,119.15,OTC
TXN000385,2025-07-12,PH002,Bandra Apollo Pharmacy,Bandra,Amoxicillin 500mg,Antibiotic,3,44.45,133.35,Rx
TXN000386,2025-07-12,PH003,Dadar MedPlus,Dadar,Ranitidine 150mg,Gastrointestinal,2,13.63,27.26,OTC
TXN000387,2025-07-12,PH011,Kurla MedPlus,Kurla,Aspirin 75mg,Analgesic,2,11.0,22.0,OTC
TXN000388,2025-07-12,PH011,Kurla MedPlus,Kurla,Atorvastatin 10mg,Cardiovascular,1,38.61,38.61,Rx
TXN000389,2025-07-12,PH010,Vile Parle Generic Aid,Vile Parle,Salbutamol Syrup,Respiratory,1,53.6,53.6,OTC
TXN000390,2025-07-12,PH011,Kurla MedPlus,Kurla,Calamine Lotion,Personal Care,5,68.51,342.55,OTC
TXN000391,2025-07-12,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,4,140.95,563.8,Rx
TXN000392,2025-07-12,PH006,Borivali Apollo Pharmacy,Borivali,Multivitamin Tablets,Supplement,4,99.58,398.32,OTC
TXN000393,2025-07-12,PH006,Borivali Apollo Pharmacy,Borivali,Amoxicillin 500mg,Antibiotic,3,48.61,145.83,Rx
TXN000394,2025-07-12,PH008,Goregaon Apollo Pharmacy,Goregaon,Amlodipine 5mg,Cardiovascular,4,23.87,95.48,Rx
TXN000395,2025-07-12,PH005,Chembur MedPlus,Chembur,Pantoprazole 40mg,Gastrointestinal,5,26.2,131.0,Rx
TXN000396,2025-07-12,PH009,Malad City Chemist,Malad,Aspirin 75mg,Analgesic,5,10.46,52.3,OTC
TXN000397,2025-07-12,PH008,Goregaon Apollo Pharmacy,Goregaon,Ibuprofen 400mg,Analgesic,3,17.84,53.52,OTC
TXN000398,2025-07-12,PH005,Chembur MedPlus,Chembur,Aspirin 75mg,Analgesic,3,9.97,29.91,OTC
TXN000399,2025-07-12,PH002,Bandra Apollo Pharmacy,Bandra,Ranitidine 150mg,Gastrointestinal,2,15.18,30.36,OTC
TXN000400,2025-07-12,PH007,Thane City Chemist,Thane,Amlodipine 5mg,Cardiovascular,2,24.55,49.1,Rx
TXN000401,2025-07-13,PH012,Worli Generic Aid,Worli,ORS Sachets,Electrolyte,3,8.76,26.28,OTC
TXN000402,2025-07-13,PH010,Vile Parle Generic Aid,Vile Parle,Gabapentin 300mg,Neurological,1,141.52,141.52,Rx
TXN000403,2025-07-13,PH010,Vile Parle Generic Aid,Vile Parle,Atorvastatin 10mg,Cardiovascular,5,38.92,194.6,Rx
TXN000404,2025-07-13,PH001,Andheri MedPlus,Andheri,Amlodipine 5mg,Cardiovascular,3,26.92,80.76,Rx
TXN000405,2025-07-13,PH006,Borivali Apollo Pharmacy,Borivali,Levothyroxine 50mcg,Hormonal,4,26.68,106.72,Rx
TXN000406,2025-07-13,PH011,Kurla MedPlus,Kurla,Azithromycin 500mg,Antibiotic,5,82.42,412.1,Rx
TXN000407,2025-07-13,PH012,Worli Generic Aid,Worli,Amlodipine 5mg,Cardiovascular,5,27.17,135.85,Rx
TXN000408,2025-07-13,PH009,Malad City Chemist,Malad,Losartan 50mg,Cardiovascular,2,33.36,66.72,Rx
TXN000409,2025-07-13,PH006,Borivali Apollo Pharmacy,Borivali,Metformin 500mg,Antidiabetic,1,19.0,19.0,Rx
TXN000410,2025-07-13,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,1,468.49,468.49,Rx
TXN000411,2025-07-13,PH011,Kurla MedPlus,Kurla,Ranitidine 150mg,Gastrointestinal,4,14.2,56.8,OTC
TXN000412,2025-07-13,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,1,127.61,127.61,Rx
TXN000413,2025-07-13,PH006,Borivali Apollo Pharmacy,Borivali,Diclofenac 50mg,Analgesic,5,21.79,108.95,Rx
TXN000414,2025-07-13,PH007,Thane City Chemist,Thane,Montelukast 10mg,Antihistamine,3,164.65,493.95,Rx
TXN000415,2025-07-13,PH011,Kurla MedPlus,Kurla,Calamine Lotion,Personal Care,1,61.86,61.86,OTC
TXN000416,2025-07-13,PH003,Dadar MedPlus,Dadar,Loratadine 10mg,Antihistamine,2,29.46,58.92,OTC
TXN000417,2025-07-13,PH011,Kurla MedPlus,Kurla,Amoxicillin 500mg,Antibiotic,2,45.99,91.98,Rx
TXN000418,2025-07-13,PH005,Chembur MedPlus,Chembur,Gabapentin 300mg,Neurological,3,138.11,414.33,Rx
TXN000419,2025-07-13,PH007,Thane City Chemist,Thane,Amoxicillin 500mg,Antibiotic,1,49.18,49.18,Rx
TXN000420,2025-07-13,PH002,Bandra Apollo Pharmacy,Bandra,Montelukast 10mg,Antihistamine,1,143.39,143.39,Rx
TXN000421,2025-07-13,PH011,Kurla MedPlus,Kurla,Vitamin D3 60K,Supplement,3,30.9,92.7,OTC
TXN000422,2025-07-13,PH003,Dadar MedPlus,Dadar,Sertraline 50mg,Neurological,1,57.93,57.93,Rx
TXN000423,2025-07-13,PH012,Worli Generic Aid,Worli,Sertraline 50mg,Neurological,4,63.32,253.28,Rx
TXN000424,2025-07-13,PH002,Bandra Apollo Pharmacy,Bandra,Gabapentin 300mg,Neurological,2,139.69,279.38,Rx
TXN000425,2025-07-13,PH009,Malad City Chemist,Malad,Metformin 500mg,Antidiabetic,2,19.98,39.96,Rx
TXN000426,2025-07-13,PH005,Chembur MedPlus,Chembur,Azithromycin 500mg,Antibiotic,2,87.56,175.12,Rx
TXN000427,2025-07-13,PH006,Borivali Apollo Pharmacy,Borivali,Salbutamol Syrup,Respiratory,1,55.14,55.14,OTC
TXN000428,2025-07-13,PH004,Powai MedPlus,Powai,Amoxicillin 500mg,Antibiotic,1,48.32,48.32,Rx
TXN000429,2025-07-13,PH005,Chembur MedPlus,Chembur,Multivitamin Tablets,Supplement,2,95.91,191.82,OTC
TXN000430,2025-07-13,PH009,Malad City Chemist,Malad,Salbutamol Syrup,Respiratory,2,60.31,120.62,OTC
