pharmacy_id,pharmacy_name,drug_name,category,manufacturer,unit_price_inr,stock_qty,otc_or_rx
PH001,Andheri MedPlus,Juvigen-G 300mg/500mcg Tablet,Neurological,Zenacts Pharma,10.73,100,Rx
PH001,Andheri MedPlus,Estilonil 10mg Tablet,Neurological,Global Care,7.61,64,Rx
PH001,Andheri MedPlus,Gably 75mg Tablet,Neurological,Diligence Pharma,9.35,73,Rx
PH001,Andheri MedPlus,MD Fast 10mg Tablet,Neurological,Unistar Biotech Ltd,7.84,28,Rx
PH001,Andheri MedPlus,StayHappi Fluoxetine 20mg Capsule,Neurological,Sarvagunaushdhi Pvt Ltd,0.82,94,Rx
PH001,Andheri MedPlus,Jolivel 5mg Tablet,Neurological,Torrent Pharmaceuticals Ltd,3.7,242,Rx
PH001,Andheri MedPlus,Seglin NT 75mg/10mg Tablet,Neurological,Seguro Lifesciences Private Limited,19.83,214,Rx
PH001,Andheri MedPlus,DR Best Clonazepam 0.5 Tablet,Neurological,DR Best pharmaceuticals Pvt Ltd,1.84,7,Rx
PH001,Andheri MedPlus,Nervibrain 100mg Tablet,Neurological,KC Laboratories,12.75,201,Rx
PH001,Andheri MedPlus,Talo 10 Tablet,Neurological,Rishab Healthcare pvt. Ltd.,4.98,161,Rx
PH001,Andheri MedPlus,Cyrator 20mg Tablet,Neurological,Cyrus Remedies,12.55,134,Rx
PH001,Andheri MedPlus,Clozmet 1 MD Tablet,Neurological,Emocare,3.63,244,Rx
PH001,Andheri MedPlus,Zecita Plus 10 Tablet,Neurological,Vyomax Lifesciences Pvt Ltd,9.67,74,Rx
PH001,Andheri MedPlus,Aknerv-G Tablet,Neurological,Akmed Biotech,12.87,163,Rx
PH001,Andheri MedPlus,Priux 75mg Capsule,Neurological,Ajanta Pharma Ltd,12.56,248,Rx
PH001,Andheri MedPlus,Censpram 20 Tablet,Neurological,USV Ltd,13.48,100,Rx
PH001,Andheri MedPlus,Lukobal-NT Tablet,Neurological,Henin Lukinz Pvt Ltd,16.64,191,Rx
PH001,Andheri MedPlus,Thyrid 50mcg Tablet,Hormonal,In Med Therapeutics,1.14,98,Rx
PH001,Andheri MedPlus,Sunthyroid 100mcg Tablet,Hormonal,Akumentis Healthcare Ltd,24.83,209,Rx
PH001,Andheri MedPlus,Healtroxin 125mcg Tablet,Hormonal,Healing Pharma India Pvt Ltd,1.55,95,Rx
PH001,Andheri MedPlus,Thyronorm 25mcg Tablet,Hormonal,Abbott,1.6,189,Rx
PH001,Andheri MedPlus,Thyroup 50 Tablet,Hormonal,Lupin Ltd,1.27,11,Rx
PH001,Andheri MedPlus,Thyramax 75mcg Tablet,Hormonal,Astonea Labs Private Limited,1.32,12,Rx
PH001,Andheri MedPlus,Thyramax 150mcg Tablet,Hormonal,Astonea Labs Private Limited,1.68,98,Rx
PH001,Andheri MedPlus,L-Thyro 25 Tablet,Hormonal,Zargan Healthcare,1.03,16,Rx
PH001,Andheri MedPlus,Thyrocut 125 Tablet,Hormonal,Care Formulation Labs Pvt Ltd,1.78,83,Rx
PH001,Andheri MedPlus,Thyronil 150mcg Tablet,Hormonal,East West Pharma,1.65,85,Rx
PH001,Andheri MedPlus,Thyrocare 50mcg Tablet,Hormonal,Elder Pharmaceuticals Ltd,0.94,18,Rx
PH001,Andheri MedPlus,Thyroban 50mcg Tablet,Hormonal,Bangalore Antibiotics & Biologicals Pvt Ltd,1.08,139,Rx
PH001,Andheri MedPlus,Thyrotreat 100mcg Tablet,Hormonal,Treatwell Pharma,1.33,146,Rx
PH001,Andheri MedPlus,Euthyrox 100 Tablet,Hormonal,Merck Ltd,1.36,198,Rx
PH001,Andheri MedPlus,Thyroblu 25mcg Tablet,Hormonal,Bluewaterresearch,1.22,222,Rx
PH001,Andheri MedPlus,Thyromed 75mcg Tablet,Hormonal,Comed Chemicals Ltd,1.65,82,Rx
PH001,Andheri MedPlus,Thyrocloud 75 Tablet,Hormonal,Mendcure Life Sciences Pvt Ltd,1.43,143,Rx
PH001,Andheri MedPlus,Thyrox 75 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.63,98,Rx
PH001,Andheri MedPlus,Thyroquik 88mcg Tablet,Hormonal,Vats Biotech Pvt Ltd,1.44,179,Rx
PH001,Andheri MedPlus,Thyrosoft 50mcg Tablet,Hormonal,Hauz Pharma Pvt Ltd,1.1,227,Rx
PH001,Andheri MedPlus,Thyrox 12.5 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.9,143,Rx
PH001,Andheri MedPlus,Thyromed 100mcg Tablet,Hormonal,Comed Chemicals Ltd,1.46,108,Rx
PH001,Andheri MedPlus,Thyroup 175mcg Tablet,Hormonal,Lupin Ltd,1.35,185,Rx
PH001,Andheri MedPlus,Lethyrox 100 Tablet,Hormonal,Intas Pharmaceuticals Ltd,1.36,222,Rx
PH001,Andheri MedPlus,Thyrozip 75mcg Tablet,Hormonal,Remedial Healthcare,1.44,162,Rx
PH001,Andheri MedPlus,Thyropic 100mcg Tablet,Hormonal,Puremed Biotech,1.41,234,Rx
PH001,Andheri MedPlus,Eltroxin 75mcg Tablet,Hormonal,Glaxo SmithKline Pharmaceuticals Ltd,1.73,238,Rx
PH001,Andheri MedPlus,Thyrox 150 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.8,73,Rx
PH001,Andheri MedPlus,Thyramax 50mcg Tablet,Hormonal,Astonea Labs Private Limited,1.15,144,Rx
PH001,Andheri MedPlus,Thyroprime 75mcg Tablet,Hormonal,Primus Remedies Pvt Ltd,1.27,6,Rx
PH001,Andheri MedPlus,L-Thyro 75 Tablet,Hormonal,Zargan Healthcare,1.35,167,Rx
PH001,Andheri MedPlus,Euthyroid 100 Tablet,Hormonal,Akumentis Healthcare Ltd,29.84,177,Rx
PH001,Andheri MedPlus,Thyroup 150 Tablet,Hormonal,Lupin Ltd,2.13,193,Rx
PH001,Andheri MedPlus,Thyrine 100mcg Tablet,Hormonal,Olcare Laboratories,1.2,164,Rx
PH001,Andheri MedPlus,Asthacure Plus Tablet,Respiratory,Swiss Pharma Pvt Ltd,0.91,135,OTC
PH001,Andheri MedPlus,Nebzmart FB 1mg Smartules 2ml,Respiratory,Glenmark Pharmaceuticals Ltd,61.1,64,OTC
PH001,Andheri MedPlus,Ibinide 200 Nexcap,Respiratory,Indiabulls pharmaceutical ltd,6.42,144,OTC
PH001,Andheri MedPlus,Triballi LS Syrup,Respiratory,Ancient Life Sciences,0.83,216,OTC
PH001,Andheri MedPlus,Arnikof LS Syrup,Respiratory,Arnee Life Science,0.89,35,OTC
PH001,Andheri MedPlus,Gla Syrup,Respiratory,Ashwa Healthcare,0.68,158,OTC
PH001,Andheri MedPlus,Alrocuf LS Syrup,Respiratory,Alrosa Pharmaceuticals Pvt Ltd,0.7,107,OTC
PH001,Andheri MedPlus,Kufstil Syrup,Respiratory,SBS Biosciences,0.85,90,OTC
PH001,Andheri MedPlus,Durabec Breath Inhaler,Respiratory,Raptakos Brett & Co Ltd,6.28,18,OTC
PH001,Andheri MedPlus,Nishkuf-LS Syrup,Respiratory,Ronish Bioceuticals,0.7,194,OTC
PH001,Andheri MedPlus,Cheston LS Syrup Sugar Free,Respiratory,Cipla Ltd,0.92,241,OTC
PH001,Andheri MedPlus,Formicort-FT Capsule,Respiratory,Menrik Biomerge Pvt Ltd,11.93,57,OTC
PH001,Andheri MedPlus,Combimist-L CFC Free Inhaler,Respiratory,Zydus Cadila,1.79,199,OTC
PH001,Andheri MedPlus,Coffson LS Syrup,Respiratory,Alson Pharma Private Limited,0.7,104,OTC
PH001,Andheri MedPlus,Formonide 400 Novocart,Respiratory,Zydus Cadila,5.55,130,OTC
PH001,Andheri MedPlus,Formonide 100 Inhaler,Respiratory,Zydus Cadila,2.45,189,OTC
PH001,Andheri MedPlus,Salbuton 4 Tablet,Respiratory,PLG Pharmaceutical,4.0,112,OTC
PH001,Andheri MedPlus,Pulmosmart 400 Pulmicaps,Respiratory,Alkem Laboratories Ltd,6.14,160,OTC
PH001,Andheri MedPlus,Duojet LD 0.63mg/500mcg Respules,Respiratory,Brinton Pharmaceuticals Pvt Ltd,6.02,133,OTC
PH001,Andheri MedPlus,Etabol Tablet,Respiratory,Hamax Pharmaceuticals,1.32,172,OTC
PH001,Andheri MedPlus,Ambrosal LS Syrup,Respiratory,Capri Pharmaceuticals,0.82,60,OTC
PH001,Andheri MedPlus,Formonide 6mcg/100mcg Respicap,Respiratory,Zydus Cadila,4.62,79,OTC
PH001,Andheri MedPlus,Duolin Forte Inhaler,Respiratory,Cipla Ltd,2.02,202,OTC
PH001,Andheri MedPlus,Magnakof-LS Syrup,Respiratory,Mankind Pharma Ltd,1.23,163,OTC
PH001,Andheri MedPlus,Uniresp 300mg Tablet,Respiratory,Algen Healthcare Limited,3.92,19,OTC
PH001,Andheri MedPlus,Cofsy LS Oral Drops,Respiratory,Skymax Life Science Pvt Ltd,3.19,46,OTC
PH001,Andheri MedPlus,Foracort Inhaler 200,Respiratory,Cipla Ltd,3.52,13,OTC
PH001,Andheri MedPlus,Aqukof-LS Syrup,Respiratory,Aquver Pharma Private Limited,0.87,0,OTC
PH001,Andheri MedPlus,Aerozest 0.31mg Respules (2.5 ml each),Respiratory,Macleods Pharmaceuticals Pvt Ltd,2.98,117,OTC
PH001,Andheri MedPlus,Pediakof LS Syrup,Respiratory,Medmate Life Science Private,1.09,214,OTC
PH001,Andheri MedPlus,Respire Syrup,Respiratory,Meditouch Wellness,0.82,11,OTC
PH001,Andheri MedPlus,Entcof-LS Syrup,Respiratory,Gladstone Pharma India Pvt Ltd,1.32,15,OTC
PH001,Andheri MedPlus,Fluticort F 6mcg/100mcg Rotacap,Respiratory,Macleods Pharmaceuticals Pvt Ltd,6.25,203,OTC
PH001,Andheri MedPlus,Unicontin-E 400 Tablet CR,Respiratory,Modi Mundi Pharma Pvt Ltd,20.02,116,OTC
PH001,Andheri MedPlus,Budesal 1mg Respule 2ml,Respiratory,Cipla Ltd,54.62,91,OTC
PH001,Andheri MedPlus,Wytrol Capsule,Supplement,Pfizer Ltd,18.63,135,OTC
PH001,Andheri MedPlus,Bio Cal-D 1000mg/200IU Tablet,Supplement,Bio Drugs Laboratories Pvt Ltd,2.35,177,OTC
PH001,Andheri MedPlus,Axifer 100mg Injection,Supplement,Medihealth Lifesciences Pvt. Ltd.,77.32,100,Rx
PH001,Andheri MedPlus,Alferon XT 20mg Injection,Supplement,Alarius Healthcare,234.44,191,Rx
PH001,Andheri MedPlus,NVM-LC Tablet,Supplement,Seagull Pharmaceutical Pvt Ltd,18.24,190,OTC
PH001,Andheri MedPlus,Caldovis 500mg Capsule,Supplement,Salvador Visiontech,12.41,160,OTC
PH001,Andheri MedPlus,Ferofe 100mg Injection,Supplement,Alive Healthcare,9.08,204,Rx
PH001,Andheri MedPlus,Richcalvit Tablet,Supplement,CL Reddy Health Care,6.43,156,OTC
PH001,Andheri MedPlus,New Sunbless C Tablet,Supplement,Zydus Cadila,13.2,34,OTC
PH001,Andheri MedPlus,Redion 100mg Injection,Supplement,Innovative Pharmaceuticals,49.75,81,Rx
PH001,Andheri MedPlus,Zincobus 100mg Injection,Supplement,Globus Remedies Ltd,251.04,196,Rx
PH001,Andheri MedPlus,Folifred Tablet,Supplement,Fredun Pharmaceuticals Limited,1.58,193,OTC
PH001,Andheri MedPlus,H 2 T-Active Injection,Supplement,Uvkan Healthcare Pvt Ltd,71.81,29,Rx
PH001,Andheri MedPlus,Rolifol-Dha Softgel Capsule,Supplement,Rollick Healthcare Pvt Ltd,16.0,108,OTC
PH001,Andheri MedPlus,Hibone-D Oral Drops,Supplement,Salsim Pharma Pvt Ltd,3.08,247,OTC
PH001,Andheri MedPlus,Dobce 500mg Capsule,Supplement,Dermakare Pharmaceuticals Pvt Ltd,13.12,64,OTC
PH001,Andheri MedPlus,Hemifill 50mg Injection,Supplement,Remedial Healthcare,74.72,238,Rx
PH001,Andheri MedPlus,Vinoferon-S 5 Injection,Supplement,Vintas Pharmaceuticals Pvt. Ltd.,43.59,84,Rx
PH001,Andheri MedPlus,Sioneuron Forte Injection,Supplement,Albert David Ltd,3.94,216,Rx
PH001,Andheri MedPlus,Ferhance Tablet,Supplement,Hegde and Hegde Pharmaceutical LLP,10.74,26,OTC
PH001,Andheri MedPlus,Vezfer 100mg Injection,Supplement,Vesnik Molecules,51.91,160,Rx
PH001,Andheri MedPlus,Irovis Injection,Supplement,Dolvis Bio Pharma Pvt Ltd,57.47,98,Rx
PH001,Andheri MedPlus,Feromaxx 100mg Injection,Supplement,Maxx Farmacia (India) Lip,43.87,148,Rx
PH001,Andheri MedPlus,Torget Plus 10 Tablet,Supplement,Zydus Cadila,10.44,5,OTC
PH001,Andheri MedPlus,Fenora-S 100mg Injection,Supplement,Neiss Labs Pvt Ltd,281.11,196,Rx
PH001,Andheri MedPlus,Imunofer 100mg Injection,Supplement,Tamman Titoe Pharma Pvt Ltd,57.73,101,Rx
PH001,Andheri MedPlus,Asthim 50mg Injection,Supplement,Aspen Pharma,6.09,22,Rx
PH001,Andheri MedPlus,Ferixym 500mg Injection,Supplement,Zydus Cadila,1998.81,164,Rx
PH001,Andheri MedPlus,Ostabar Tablet,Supplement,JVG Pharmaceuticals,14.05,82,OTC
PH001,Andheri MedPlus,I Ten 100mg Injection,Supplement,Feron Healthcare Pvt Ltd,50.21,77,Rx
PH001,Andheri MedPlus,Imec 20mg Injection,Supplement,I.I.F.A Health Care,51.94,0,Rx
PH001,Andheri MedPlus,Dyferol 100mg Injection,Supplement,Medna Biotech Private Limited,282.35,204,Rx
PH001,Andheri MedPlus,Calhunt Tablet,Supplement,Medgrow Health Care,8.95,192,OTC
PH001,Andheri MedPlus,CV 60K Softgel Capsule,Supplement,Carevale Pharmaceuticals,25.76,31,OTC
PH001,Andheri MedPlus,Carbova 50mg Injection,Supplement,Gnova Biotech,64.28,94,Rx
PH001,Andheri MedPlus,Betsalic Lotion,Dermatological,East West Pharma,2.38,153,OTC
PH001,Andheri MedPlus,Momenta 0.10% Cream,Dermatological,NuLife Pharmaceuticals,28.69,181,OTC
PH001,Andheri MedPlus,Solubin C Eye Drop,Dermatological,Perk Pharmaceuticals Ltd,3.01,122,OTC
PH001,Andheri MedPlus,Danket Shampoo,Dermatological,Dermo Care Laboratories,3.17,192,OTC
PH001,Andheri MedPlus,Decdan B 4mg/ml Injection,Dermatological,Wockhardt Ltd,4.85,132,Rx
PH001,Andheri MedPlus,Ketza Soap,Dermatological,Pluzine Healthcare,0.99,56,OTC
PH001,Andheri MedPlus,Betaderm Z Cream,Dermatological,P and  P Dermaceuticals Pvt Ltd,3.07,46,OTC
PH001,Andheri MedPlus,Clorap S Ointment,Dermatological,Rapross Pharmaceuticals Pvt Ltd,6.35,228,OTC
PH001,Andheri MedPlus,Alerkim Forte 1mg Tablet,Dermatological,Kim Lab,0.71,65,OTC
PH001,Andheri MedPlus,Keygraf 1 Capsule,Dermatological,Anthem Biopharma,45.25,102,OTC
PH001,Andheri MedPlus,Finuris Cream,Dermatological,Dr Kumars Pharmaceuticals,8.95,225,OTC
PH001,Andheri MedPlus,Canazole Dusting Powder,Dermatological,Lupin Ltd,1.09,97,OTC
PH001,Andheri MedPlus,Tcoglob 5mg Capsule,Dermatological,Globela Pharma Pvt Ltd,180.06,78,OTC
PH001,Andheri MedPlus,Clolite S Lotion,Dermatological,La Med India,3.09,190,OTC
PH001,Andheri MedPlus,Clofresh GM Neo Cream,Dermatological,Smart Laboratories Pvt Ltd,4.87,248,OTC
PH001,Andheri MedPlus,Clobesol-N Cream,Dermatological,Kiansons Formulation Pvt Ltd,3.42,215,OTC
PH001,Andheri MedPlus,Clotax S Cream,Dermatological,Biocorp Life Sciences Pvt Ltd,4.12,29,OTC
PH001,Andheri MedPlus,Zolyn Dusting Powder,Dermatological,Lynderma Pharmaceuticals,1.32,50,OTC
PH001,Andheri MedPlus,Sureket Cream,Dermatological,Surewin Healthcare,5.8,28,OTC
PH001,Andheri MedPlus,Candid KZ Soap,Dermatological,Glenmark Pharmaceuticals Ltd,2.12,183,OTC
PH001,Andheri MedPlus,Apodruff Shampoo,Dermatological,Apotex Lifesciences,2.13,16,OTC
PH001,Andheri MedPlus,Clobeta GM Cream,Dermatological,Laborate Pharmaceuticals India Ltd,5.39,215,OTC
PH001,Andheri MedPlus,Keto Cream,Dermatological,Med Manor Organics Pvt Ltd,6.38,5,OTC
PH001,Andheri MedPlus,Kezol Lotion,Dermatological,West-Coast Pharmaceutical Works Ltd,1.87,204,OTC
PH001,Andheri MedPlus,Praisvate S 6 Ointment,Dermatological,Praise Pharma,4.76,42,OTC
PH001,Andheri MedPlus,Monovate Lotion,Dermatological,Mefro Pharmaceuticals Pvt Ltd,1.25,114,OTC
PH001,Andheri MedPlus,Momeflo Nasal Spray,Dermatological,Lupin Ltd,40.55,150,OTC
PH001,Andheri MedPlus,Moldex Ointment,Dermatological,Medix Biocare,3.89,94,OTC
PH001,Andheri MedPlus,Ketokem Medicated Anti-fungal Soap,Dermatological,Alkem Laboratories Ltd,1.47,143,OTC
PH001,Andheri MedPlus,Canazole 1% Ear Drop,Dermatological,Lupin Ltd,1.59,103,OTC
PH001,Andheri MedPlus,Salobet Ointment,Dermatological,Mohrish Pharmaceuticals,5.64,24,OTC
PH001,Andheri MedPlus,Ketonol Scalp Solution,Dermatological,Nanz Med Science Pharma Ltd,2.72,194,OTC
PH001,Andheri MedPlus,Geoderm G Cream,Dermatological,Geolife Sciences,2.4,159,OTC
PH001,Andheri MedPlus,Xerofung-C Dusting Powder,Dermatological,Dermajoint India,2.82,121,OTC
PH001,Andheri MedPlus,Momocort 0.1% Cream,Dermatological,MDC Pharmaceuticals  Pvt Ltd,4.46,20,OTC
PH001,Andheri MedPlus,Clonate Lotion,Dermatological,Hegde and Hegde Pharmaceutical LLP,6.41,91,OTC
PH002,Bandra Apollo Pharmacy,Justaday Capsule,Analgesic,Tas Med India Pvt Ltd,10.05,21,OTC
PH002,Bandra Apollo Pharmacy,Rapinac 25mg Injection,Analgesic,Varun Life Sciences Pvt Ltd,5.07,0,Rx
PH002,Bandra Apollo Pharmacy,Assmol 100mg/325mg Tablet,Analgesic,Assign Drug Industries Pvt Ltd,3.72,11,OTC
PH002,Bandra Apollo Pharmacy,Xpace-MR Tablet,Analgesic,Saffron Medicare Pvt Ltd,7.42,33,OTC
PH002,Bandra Apollo Pharmacy,Fenobax SP 100mg/325mg/15mg Tablet,Analgesic,Baxton Pharmacia,7.36,217,OTC
PH002,Bandra Apollo Pharmacy,Fenace 125mg Oral Suspension,Analgesic,Invision Medi Sciences Pvt Ltd,0.62,72,OTC
PH002,Bandra Apollo Pharmacy,FEE Oral Drops,Analgesic,Safetech Formulation,1.23,46,OTC
PH002,Bandra Apollo Pharmacy,Fenprost G 200mg/20mg Capsule SR,Analgesic,Metamorf Lifesciences,7.62,238,OTC
PH002,Bandra Apollo Pharmacy,Dicloryn SP 50mg/325mg/10mg Tablet,Analgesic,Aeryn Lifesciences Pvt Ltd,6.48,106,OTC
PH002,Bandra Apollo Pharmacy,Thermaset DS 250mg Oral Suspension,Analgesic,Orange Biotech Pvt Ltd,0.72,60,OTC
PH002,Bandra Apollo Pharmacy,Freemol 100mg/325mg Tablet,Analgesic,Omnimol Meditechnics Pvt Ltd,4.5,35,OTC
PH002,Bandra Apollo Pharmacy,Newpam Tablet,Analgesic,Medoz Pharmaceutical Pvt. Ltd,3.15,112,OTC
PH002,Bandra Apollo Pharmacy,M Nac 75mg Injection,Analgesic,Mediwill Life Sciences,16.79,179,Rx
PH002,Bandra Apollo Pharmacy,Aciz SP 100 mg/500 mg/10 mg Tablet,Analgesic,Ritz Pharma,6.19,126,OTC
PH002,Bandra Apollo Pharmacy,Acondec S 50mg/10mg Tablet,Analgesic,Aconwell Pharma Pvt Ltd,5.37,13,OTC
PH002,Bandra Apollo Pharmacy,Opimol 250 Oral Suspension,Analgesic,Overseas Pharma Pvt Ltd,0.71,214,OTC
PH002,Bandra Apollo Pharmacy,Parapet 50mg/500mg Tablet,Analgesic,Petal Lifesciences,1.96,129,OTC
PH002,Bandra Apollo Pharmacy,Aceford SP 100mg/325mg/15mg Tablet,Analgesic,Crossford Healthcare,9.24,13,OTC
PH002,Bandra Apollo Pharmacy,Fenics MR 100mg/325mg/250mg Tablet,Analgesic,Alvonics Lifesciences Pvt Ltd,7.96,114,OTC
PH002,Bandra Apollo Pharmacy,Napuse 250mg/10mg Tablet,Analgesic,Events Pharma,4.85,110,OTC
PH002,Bandra Apollo Pharmacy,Kesroclof P Oral Suspension,Analgesic,Kesrox Pharmaceuticals,1.26,106,OTC
PH002,Bandra Apollo Pharmacy,Acejeev-P 100mg/325mg Tablet,Analgesic,Jeevecam Lifescience Pvt Ltd,3.62,236,OTC
PH002,Bandra Apollo Pharmacy,Aceplas P 100mg/500mg Tablet,Analgesic,Plasmid Healthcare Pvt Ltd,3.46,37,OTC
PH002,Bandra Apollo Pharmacy,Flagapar Infusion,Analgesic,Flagship Biotech International,5.34,14,OTC
PH002,Bandra Apollo Pharmacy,PAINE 50MG CAPSULE,Analgesic,Pharma Drugs & Chemicals,5.18,118,OTC
PH002,Bandra Apollo Pharmacy,Fliclo-S Tablet,Analgesic,Flanca Life Sciences,5.47,201,OTC
PH002,Bandra Apollo Pharmacy,Diclocas 75mg Injection,Analgesic,Casca Remedies Pvt Ltd,15.61,16,Rx
PH002,Bandra Apollo Pharmacy,Clopogril-AS Tablet,Analgesic,Care Formulation Labs Pvt Ltd,4.72,217,OTC
PH002,Bandra Apollo Pharmacy,Papol T 325mg/37.5mg Tablet,Analgesic,Notus Pharmaceuticals Pvt Ltd,7.24,24,OTC
PH002,Bandra Apollo Pharmacy,Spade AP 100mg/325mg/15mg Tablet,Analgesic,Med Manor Organics Pvt Ltd,8.92,211,OTC
PH002,Bandra Apollo Pharmacy,Aci-SP 100mg/500mg/15mg Tablet,Analgesic,Polard Healthcare,6.11,137,OTC
PH002,Bandra Apollo Pharmacy,NAC SR 150 Tablet,Analgesic,Systopic Laboratories Pvt Ltd,6.47,108,OTC
PH002,Bandra Apollo Pharmacy,Aspo 75 Tablet,Analgesic,Zeelab Pharmacy Pvt Ltd,0.62,227,OTC
PH002,Bandra Apollo Pharmacy,Fenzec 75mg Injection,Analgesic,M.M Pharma,15.51,33,Rx
PH002,Bandra Apollo Pharmacy,Ceftromez 250mg Injection,Antibiotic,Sovicare Pharmaceuticals,30.14,167,Rx
PH002,Bandra Apollo Pharmacy,Fusy CV 500mg/125mg Tablet,Antibiotic,Biosys Medisciences,75.59,82,Rx
PH002,Bandra Apollo Pharmacy,Azibey 500mg Tablet,Antibiotic,Abbey Health Care Pvt Ltd,16.62,100,Rx
PH002,Bandra Apollo Pharmacy,Kleen Gel,Antibiotic,Syswin Pharmaceuticals Pvt Ltd,7.43,25,Rx
PH002,Bandra Apollo Pharmacy,Omeflox Eye Drop,Antibiotic,Entod Pharmaceuticals Ltd,9.67,186,Rx
PH002,Bandra Apollo Pharmacy,Wiz LB 100mg Tablet DT,Antibiotic,Cure Kelvin,7.91,108,Rx
PH002,Bandra Apollo Pharmacy,Ozzymycin 500mg Tablet,Antibiotic,Henry Pharmaceuticals,24.56,120,Rx
PH002,Bandra Apollo Pharmacy,Aglocin 500mg Tablet,Antibiotic,Egis Healthcare,3.84,149,Rx
PH002,Bandra Apollo Pharmacy,Metoni O Oral Suspension,Antibiotic,Seepi Pharma Pvt Ltd,1.24,69,Rx
PH002,Bandra Apollo Pharmacy,Polyclav-DS Tablet,Antibiotic,Macleods Pharmaceuticals Pvt Ltd,16.83,3,Rx
PH002,Bandra Apollo Pharmacy,Cefixwell OF Dry Syrup,Antibiotic,Everwell Pharma Pvt Ltd,2.97,189,Rx
PH002,Bandra Apollo Pharmacy,Cipromid TZ 300 Tablet,Antibiotic,Midas Healthcare Ltd,6.02,94,Rx
PH002,Bandra Apollo Pharmacy,Popucef 500mg Tablet,Antibiotic,GK Medicos,41.58,136,Rx
PH002,Bandra Apollo Pharmacy,Ofbid OZ Tablet,Antibiotic,Aarpik Pharmaceuticals Pvt Ltd,6.9,242,Rx
PH002,Bandra Apollo Pharmacy,Levotran 500mg Tablet,Antibiotic,Evershine Lifesciences Pvt Ltd,6.15,228,Rx
PH002,Bandra Apollo Pharmacy,Raniflox OZ 200mg/500mg Tablet,Antibiotic,Renvic Lifesciences Pvt Ltd,8.94,222,Rx
PH002,Bandra Apollo Pharmacy,Amocrin-CV Dry Syrup,Antibiotic,Crinova Healthcare,2.21,211,Rx
PH002,Bandra Apollo Pharmacy,Sanzone 1000mg Injection,Antibiotic,Mediwill Life Sciences,54.78,3,Rx
PH002,Bandra Apollo Pharmacy,Off N ON Suspension,Antibiotic,Medisys Biotech Pvt Ltd,1.23,117,Rx
PH002,Bandra Apollo Pharmacy,Ayubact 250mg Tablet,Antibiotic,Bioethics Lifesciences Pvt Ltd,10.13,247,Rx
PH002,Bandra Apollo Pharmacy,Skaxim 500mg Tablet,Antibiotic,Skars Healthcare Pvt Ltd,7.02,61,Rx
PH002,Bandra Apollo Pharmacy,Prifix 200mg Tablet,Antibiotic,Priya Life Science,24.91,78,Rx
PH002,Bandra Apollo Pharmacy,Cefag LB 200mg Tablet,Antibiotic,Agron Remedies Pvt Ltd,20.68,25,Rx
PH002,Bandra Apollo Pharmacy,Azymake 500mg Tablet,Antibiotic,Ashlife Healthcare,18.14,43,Rx
PH002,Bandra Apollo Pharmacy,Rymocin 200mg Tablet,Antibiotic,Atyad Life Sciences Pvt Ltd,5.23,153,Rx
PH002,Bandra Apollo Pharmacy,Ofone 200mg Tablet,Antibiotic,Encyclo Healthcare,5.0,18,Rx
PH002,Bandra Apollo Pharmacy,I Tone 2000mg Injection,Antibiotic,Sanjivani Parenteral Ltd,109.24,19,Rx
PH002,Bandra Apollo Pharmacy,StayHappi Amoxycillin+Pantoprazole+Clarithromycin 750mg/40mg/500mg Kit,Antibiotic,Sarvagunaushdhi Pvt Ltd,86.45,46,Rx
PH002,Bandra Apollo Pharmacy,Cefimun 250mg Tablet,Antibiotic,Intellect Lifescience,21.18,141,Rx
PH002,Bandra Apollo Pharmacy,Ticocef S 250mg/125mg Injection,Antibiotic,Vistica Life Sciences,42.77,36,Rx
PH002,Bandra Apollo Pharmacy,Moxidas-CV  Dry Syrup,Antibiotic,Midas Healthcare Ltd,1.71,99,Rx
PH002,Bandra Apollo Pharmacy,Lombard 250mg Tablet,Antibiotic,Vsaar Pharma Pvt Ltd,4.8,2,Rx
PH002,Bandra Apollo Pharmacy,Skylor 10 Tablet,Antihistamine,Rishab Healthcare pvt. Ltd.,3.56,177,OTC
PH002,Bandra Apollo Pharmacy,Cetrizine Cold DS Syrup,Antihistamine,Knoll Healthcare Pvt Ltd,1.06,4,OTC
PH002,Bandra Apollo Pharmacy,LM Kid Syrup,Antihistamine,Rozer Pharmaceuticals Pvt Ltd,1.22,171,OTC
PH002,Bandra Apollo Pharmacy,L 5mg Tablet,Antihistamine,Solitaire Pharmacia Pvt Ltd,1.89,167,OTC
PH002,Bandra Apollo Pharmacy,Cetafed Tablet,Antihistamine,Oasis Remedies,2.76,64,OTC
PH002,Bandra Apollo Pharmacy,Rid-AR Kid Syrup,Antihistamine,Cipla Ltd,2.09,72,OTC
PH002,Bandra Apollo Pharmacy,Livazin Tablet,Antihistamine,Varmed Pharma Pvt Ltd,4.14,202,OTC
PH002,Bandra Apollo Pharmacy,Montigrace-L Tablet,Antihistamine,Gracevera Pharma,11.2,37,OTC
PH002,Bandra Apollo Pharmacy,Livozy 10mg Tablet,Antihistamine,Eraas International,5.52,93,OTC
